RouteName,Direction,Sequence,StopName
奉城3线,上行,17,五四公路洪卫港桥
奉城3线,上行,18,瓦洪公路五四公路
奉城3线,上行,19,随塘河路瓦洪公路
奉城3线,上行,20,随塘河路洪朱公路
奉城3线,上行,21,海湾国家森林公园
奉城3线,下行,1,神州路
奉城3线,下行,2,高桥
奉城3线,下行,3,南奉公路灯民路
奉城3线,下行,4,奉城医院
奉城3线,下行,5,川南奉公路政苑路
奉城3线,下行,6,奉城东门港
奉城3线,下行,7,奉城汽车站
奉城3线,下行,8,浦兰路兰博路
奉城3线,下行,9,兰博路奉海公路
奉城3线,下行,10,奉干公路4号桥
奉城3线,下行,11,奉干公路3号桥
奉城3线,下行,12,奉干公路2号桥
奉城3线,下行,13,奉干公路爱护路
奉城3线,下行,14,五四公路奉干公路
奉城3线,下行,15,洪卫新村南门
奉城3线,下行,16,五四公路洪卫港桥
奉城3线,下行,17,瓦洪公路五四公路
奉城3线,下行,18,随塘河路瓦洪公路
奉城3线,下行,19,随塘河路洪朱公路
奉城3线,下行,20,海湾国家森林公园
奉城4线,上行,1,奉城汽车站
奉城4线,上行,2,奉城东门
奉城4线,上行,3,奉城高级中学
奉城4线,上行,4,奉城
奉城4线,上行,5,奉城医院
奉城4线,上行,6,奉城加油站
奉城4线,上行,7,新奉公路兰博路
奉城4线,上行,8,三角洋东
奉城4线,上行,9,三角洋
奉城4线,上行,10,塘外
奉城4线,上行,11,塘外卫生院
奉城4线,上行,12,航塘公路平庄公路
奉城4线,上行,13,褚聚村
奉城4线,上行,14,平庄公路燎钦公路
奉城4线,上行,15,中心河桥
奉城4线,上行,16,彭公塘
奉城4线,上行,17,燎钦公路燎星公路
奉城4线,上行,18,燎钦公路爱护路
奉城4线,上行,19,燎原医院
奉城4线,上行,20,燎钦公路燎原大桥
奉城4线,下行,1,奉城汽车站
奉城4线,下行,2,奉城东门
奉城4线,下行,3,奉城高级中学
奉城4线,下行,4,奉城
奉城4线,下行,5,奉城医院
奉城4线,下行,6,奉城加油站
奉城4线,下行,7,新奉公路兰博路
奉城4线,下行,8,三角洋东
奉城4线,下行,9,三角洋
奉城4线,下行,10,塘外
奉城4线,下行,11,塘外卫生院
奉城4线,下行,12,航塘公路平庄公路
奉城4线,下行,13,褚聚村
奉城4线,下行,14,平庄公路燎钦公路
奉城4线,下行,15,中心河桥
奉城4线,下行,16,彭公塘
奉城4线,下行,17,燎钦公路燎星公路
奉城4线,下行,18,燎钦公路爱护路
奉城4线,下行,19,燎原医院
奉城4线,下行,20,燎钦公路燎原大桥
奉浦快线,上行,1,南桥汽车站
奉浦快线,上行,2,望园路
奉浦快线,上行,3,金海公路
奉浦快线,上行,4,定康路
奉浦快线,上行,5,贤浦路
奉浦快线,上行,6,秀竹路
奉浦快线,上行,7,清朗路
奉浦快线,上行,8,金大公路
奉浦快线,上行,9,齐贤
奉浦快线,上行,10,南行港路
奉浦快线,上行,11,金汇
奉浦快线,上行,12,鲁南路
奉浦快线,上行,13,闵瑞路
奉浦快线,上行,14,沈杜公路
奉浦快线,下行,1,南桥汽车站
奉浦快线,下行,2,望园路
奉浦快线,下行,3,金海公路
奉浦快线,下行,4,定康路
奉浦快线,下行,5,贤浦路
奉浦快线,下行,6,秀竹路
奉浦快线,下行,7,清朗路
奉浦快线,下行,8,金大公路
奉浦快线,下行,9,齐贤
奉浦快线,下行,10,南行港路
奉浦快线,下行,11,金汇
奉浦快线,下行,12,鲁南路
奉浦快线,下行,13,闵瑞路
奉浦快线,下行,14,沈杜公路
奉贤11路,上行,1,公交奉贤新城站
奉贤11路,上行,2,金海公路南奉公路
奉贤11路,上行,3,金海湖地铁站
奉贤11路,上行,4,金海公路航南公路
奉贤11路,上行,5,九棵树艺术中心
奉贤11路,上行,6,金海公路金齐路
奉贤11路,上行,7,金海公路广丰路
奉贤11路,上行,8,金海公路高丰路
奉贤11路,上行,9,高丰路金海公路
奉贤11路,上行,10,高丰路茂园路
奉贤11路,上行,11,望园路高丰路
奉贤11路,上行,12,望园路汇丰北路
奉贤11路,上行,13,南郊华都
奉贤11路,上行,14,新民港路大叶公路
奉贤11路,上行,15,益民
奉贤11路,上行,16,朱家宅
奉贤11路,上行,17,关港村
奉贤11路,上行,18,关五路新民港路
奉贤11路,上行,19,金八房
奉贤11路,上行,20,五宅村
奉贤11路,上行,21,金家里
奉贤11路,上行,22,西闸公路五宅路
奉贤11路,上行,23,西闸公路金海公路
奉贤11路,上行,24,北新
奉贤11路,上行,25,北新村服务中心
奉贤11路,上行,26,南渡
奉贤11路,上行,27,南渡村
奉贤11路,上行,28,西湾（水泥厂）
奉贤11路,上行,29,扶栏机口
奉贤11路,上行,30,扶港路西闸公路
奉贤11路,上行,31,文怡花园
奉贤11路,上行,32,西渡
奉贤11路,上行,33,公交西渡站
奉贤11路,下行,1,公交奉贤新城站
奉贤11路,下行,2,金海公路南奉公路
奉贤11路,下行,3,金海湖地铁站
奉贤11路,下行,4,金海公路航南公路
奉贤11路,下行,5,九棵树艺术中心
奉贤11路,下行,6,金海公路金齐路
奉贤11路,下行,7,金海公路广丰路
奉贤11路,下行,8,高丰路金海公路
奉贤11路,下行,9,高丰路茂园路
奉贤11路,下行,10,望园路高丰路
奉贤11路,下行,11,望园路汇丰北路
奉贤11路,下行,12,南郊华都
奉贤11路,下行,13,新民港路大叶公路
奉贤11路,下行,14,益民
奉贤11路,下行,15,朱家宅
奉贤11路,下行,16,关港村
奉贤11路,下行,17,新民港路关五路
奉贤11路,下行,18,金八房
奉贤11路,下行,19,五宅村
奉贤11路,下行,20,金家里
奉贤11路,下行,21,西闸公路五宅路
奉贤11路,下行,22,西闸公路金海公路
奉贤11路,下行,23,北新
奉贤11路,下行,24,北新村服务中心
奉贤11路,下行,25,南渡
奉贤11路,下行,26,南渡村
奉贤11路,下行,27,西湾（水泥厂）
奉贤11路,下行,28,扶栏机口
奉贤11路,下行,29,扶港路西闸公路
奉贤11路,下行,30,文怡花园
奉贤11路,下行,31,西渡
奉贤11路,下行,32,公交西渡站
奉贤12路,上行,1,公交奉贤新城站
奉贤12路,上行,2,南港路金海公路
奉贤12路,上行,3,南港路百富路
奉贤12路,上行,4,跃进
奉贤12路,上行,5,南港路正环路
奉贤12路,上行,6,环城南路环城东路
奉贤12路,上行,7,奉贤体育中心
奉贤12路,上行,8,环城南路人民南路
奉贤12路,上行,9,环城南路江海路
奉贤12路,上行,10,环城南路菜场路
奉贤12路,上行,11,环城南路通阳路
奉贤12路,上行,12,环城南路环城西路
奉贤12路,上行,13,阳光学校
奉贤12路,上行,14,大润发超市
奉贤12路,上行,15,环城西路南亭公路
奉贤12路,上行,16,贝港花苑
奉贤12路,上行,17,环城西路新建西路
奉贤12路,上行,18,民旺苑
奉贤12路,上行,19,环城西路航南公路
奉贤12路,上行,20,环城西路国顺路
奉贤12路,上行,21,环城西路八字桥路
奉贤12路,上行,22,环城西路张翁庙路
奉贤12路,上行,23,环城西路奉浦大道
奉贤12路,上行,24,环城西路程普路
奉贤12路,上行,25,环城西路环城北路
奉贤12路,上行,26,肖南路环城北路
奉贤12路,上行,27,肖南路吴塘路
奉贤12路,上行,28,肖南路肖塘路
奉贤12路,上行,29,乐康苑
奉贤12路,上行,30,环城西路大叶公路
奉贤12路,上行,31,环城西路展发路
奉贤12路,上行,32,灯塔4组
奉贤12路,上行,33,灯塔14组
奉贤12路,上行,34,环城西路西闸公路
奉贤12路,上行,35,西闸公路鸿程路
奉贤12路,上行,36,水岸家苑
奉贤12路,上行,37,浦江花园
奉贤12路,上行,38,西渡菜场
奉贤12路,上行,39,公交西渡站
奉贤12路,下行,1,公交奉贤新城站
奉贤12路,下行,2,南港路金海公路
奉贤12路,下行,3,南港路百富路
奉贤12路,下行,4,跃进
奉贤12路,下行,5,南港路正环路
奉贤12路,下行,6,环城南路环城东路
奉贤12路,下行,7,奉贤体育中心
奉贤12路,下行,8,环城南路人民南路
奉贤12路,下行,9,环城南路江海路
奉贤12路,下行,10,环城南路菜场路
奉贤12路,下行,11,环城南路通阳路
奉贤12路,下行,12,环城南路环城西路
奉贤12路,下行,13,阳光学校
奉贤12路,下行,14,大润发超市
奉贤12路,下行,15,环城西路南亭公路
奉贤12路,下行,16,贝港花苑
奉贤12路,下行,17,环城西路新建西路
奉贤12路,下行,18,民旺苑
奉贤12路,下行,19,环城西路航南公路
奉贤12路,下行,20,环城西路国顺路
奉贤12路,下行,21,环城西路八字桥路
奉贤12路,下行,22,环城西路张翁庙路
奉贤12路,下行,23,环城西路奉浦大道
奉贤12路,下行,24,环城西路程普路
奉贤12路,下行,25,环城西路环城北路
奉贤12路,下行,26,肖南路环城北路
奉贤12路,下行,27,肖南路吴塘路
奉贤12路,下行,28,肖南路肖塘路
奉贤12路,下行,29,乐康苑
奉贤12路,下行,30,环城西路大叶公路
奉贤12路,下行,31,环城西路展发路
奉贤12路,下行,32,灯塔4组
奉贤12路,下行,33,灯塔14组
奉贤12路,下行,34,环城西路西闸公路
奉贤12路,下行,35,西闸公路鸿程路
奉贤12路,下行,36,水岸家苑
奉贤12路,下行,37,浦江花园
奉贤12路,下行,38,西渡菜场
奉贤12路,下行,39,公交西渡站
奉贤15路,上行,1,公交金钱公路站
奉贤15路,上行,2,金钱公路南奉公路
奉贤15路,上行,3,南奉公路定康路
奉贤15路,上行,4,南奉公路文耀路
奉贤15路,上行,5,南奉公路金海公路
奉贤15路,上行,6,庙泾
奉贤15路,上行,7,南方国际广场
奉贤15路,上行,8,南桥汽车站
奉贤15路,上行,9,曙光新苑
奉贤15路,上行,10,环城东路解放东路
奉贤15路,上行,11,环城东路运河路
奉贤15路,上行,12,环城东路九华路
奉贤15路,上行,13,环城东路航南公路
奉贤15路,上行,14,环城东路国顺路
奉贤15路,上行,15,奉浦新村
奉贤15路,上行,16,奉浦大厦
奉贤15路,上行,17,环城东路航谊路
奉贤15路,上行,18,环城东路公谊路
奉贤15路,上行,19,环城东路同谊路
奉贤15路,上行,20,环城东路环城北路
奉贤15路,上行,21,陈湾
奉贤15路,上行,22,环城东路大叶公路
奉贤15路,上行,23,扶港路奉金路
奉贤15路,上行,24,扶港路亿松路
奉贤15路,上行,25,大同
奉贤15路,上行,26,金都雅苑
奉贤15路,上行,27,文怡花园
奉贤15路,上行,28,西渡
奉贤15路,上行,29,西渡菜场
奉贤15路,上行,30,公交西渡站
奉贤15路,下行,1,公交金钱公路站
奉贤15路,下行,2,南奉公路金钱公路
奉贤15路,下行,3,南奉公路定康路
奉贤15路,下行,4,南奉公路文耀路
奉贤15路,下行,5,南奉公路金海公路
奉贤15路,下行,6,南方国际广场
奉贤15路,下行,7,南桥汽车站
奉贤15路,下行,8,曙光新苑
奉贤15路,下行,9,环城东路解放东路
奉贤15路,下行,10,环城东路运河路
奉贤15路,下行,11,环城东路九华路
奉贤15路,下行,12,环城东路航南公路
奉贤15路,下行,13,环城东路国顺路
奉贤15路,下行,14,奉浦新村
奉贤15路,下行,15,奉浦大厦
奉贤15路,下行,16,环城东路航谊路
奉贤15路,下行,17,环城东路公谊路
奉贤15路,下行,18,环城东路同谊路
奉贤15路,下行,19,环城东路环城北路
奉贤15路,下行,20,陈湾
奉贤15路,下行,21,环城东路大叶公路
奉贤15路,下行,22,扶港路奉金路
奉贤15路,下行,23,扶港路亿松路
奉贤15路,下行,24,大同
奉贤15路,下行,25,金都雅苑
奉贤15路,下行,26,文怡花园
奉贤15路,下行,27,西渡
奉贤15路,下行,28,西渡菜场
奉贤15路,下行,29,公交西渡站
奉贤16路,上行,1,南桥汽车站
奉贤16路,上行,2,远东路解放东路
奉贤16路,上行,3,区档案馆
奉贤16路,上行,4,运河路远东路
奉贤16路,上行,5,树园新里
奉贤16路,上行,6,奉教院附小
奉贤16路,上行,7,环城东路九华路
奉贤16路,上行,8,环城东路航南公路
奉贤16路,上行,9,环城东路国顺路
奉贤16路,上行,10,奉贤中专
奉贤16路,上行,11,八字桥路陈桥路
奉贤16路,上行,12,二严寺
奉贤16路,上行,13,新华医院奉贤分院南门（东方美谷大道丽南路）
奉贤16路,上行,14,东方美谷大道环城西路
奉贤16路,上行,15,东方美谷大道肖翁路
奉贤16路,上行,16,人杰路芝江路
奉贤16路,上行,17,人杰路芝云路
奉贤16路,上行,18,灵芝村委会
奉贤16路,上行,19,地灵路芝江路
奉贤16路,上行,20,钜庭路东方美谷大道
奉贤16路,上行,21,钜庭路庄行光明路
奉贤16路,上行,22,航南公路浦卫公路
奉贤16路,上行,23,浦卫公路沪发路
奉贤16路,上行,24,景源名墅
奉贤16路,上行,25,景源名墅东门
奉贤16路,上行,26,贤明路
奉贤16路,下行,1,南桥汽车站
奉贤16路,下行,2,远东路解放东路
奉贤16路,下行,3,区档案馆
奉贤16路,下行,4,运河路远东路
奉贤16路,下行,5,树园新里
奉贤16路,下行,6,奉教院附小
奉贤16路,下行,7,环城东路九华路
奉贤16路,下行,8,环城东路航南公路
奉贤16路,下行,9,环城东路国顺路
奉贤16路,下行,10,奉贤中专
奉贤16路,下行,11,八字桥路陈桥路
奉贤16路,下行,12,二严寺
奉贤16路,下行,13,新华医院奉贤分院南门（东方美谷大道丽南路）
奉贤16路,下行,14,东方美谷大道肖翁路
奉贤16路,下行,15,人杰路芝江路
奉贤16路,下行,16,人杰路芝云路
奉贤16路,下行,17,灵芝村委会
奉贤16路,下行,18,地灵路芝江路
奉贤16路,下行,19,钜庭路东方美谷大道
奉贤16路,下行,20,钜庭路庄行光明路
奉贤16路,下行,21,航南公路浦卫公路
奉贤16路,下行,22,浦卫公路沪发路
奉贤16路,下行,23,景源名墅
奉贤16路,下行,24,景源名墅东门
奉贤16路,下行,25,贤明路
奉贤17路,上行,1,公交奉浦站
奉贤17路,上行,2,奉浦大道地铁站
奉贤17路,上行,3,张翁庙
奉贤17路,上行,4,江海加油站
奉贤17路,上行,5,南桥路航南公路
奉贤17路,上行,6,南桥路运河北路
奉贤17路,上行,7,南桥路运河路
奉贤17路,上行,8,南桥电影院
奉贤17路,上行,9,文化广场
奉贤17路,上行,10,南桥路南奉公路
奉贤17路,上行,11,江海路江府路
奉贤17路,上行,12,江海路环城南路
奉贤17路,上行,13,江海路江南路
奉贤17路,上行,14,江海南路南庄路
奉贤17路,上行,15,六墩5组
奉贤17路,上行,16,六墩4组
奉贤17路,上行,17,江海南路平庄公路
奉贤17路,上行,18,江海南路新塘路
奉贤17路,上行,19,如意小区
奉贤17路,上行,20,新塘路新粮路
奉贤17路,上行,21,沪杭公路新塘路
奉贤17路,上行,22,新寺
奉贤17路,上行,23,沪杭公路新林路
奉贤17路,上行,24,寺中路新林路
奉贤17路,下行,1,公交奉浦站
奉贤17路,下行,2,奉浦大道地铁站
奉贤17路,下行,3,张翁庙
奉贤17路,下行,4,江海加油站
奉贤17路,下行,5,南桥路航南公路
奉贤17路,下行,6,南桥路运河北路
奉贤17路,下行,7,南桥路运河路
奉贤17路,下行,8,南桥电影院
奉贤17路,下行,9,文化广场
奉贤17路,下行,10,南桥路南奉公路
奉贤17路,下行,11,江海路江府路
奉贤17路,下行,12,江海路环城南路
奉贤17路,下行,13,江海路江南路
奉贤17路,下行,14,江海南路南庄路
奉贤17路,下行,15,六墩5组
奉贤17路,下行,16,六墩4组
奉贤17路,下行,17,江海南路平庄公路
奉贤17路,下行,18,新塘路江海南路
奉贤17路,下行,19,如意小区
奉贤17路,下行,20,新塘路新粮路
奉贤17路,下行,21,沪杭公路新塘路
奉贤17路,下行,22,新寺
奉贤17路,下行,23,沪杭公路新林路
奉贤17路,下行,24,寺中路新林路
奉贤17路B线,上行,1,公交奉浦站
奉贤17路B线,上行,2,奉浦大道地铁站
奉贤17路B线,上行,3,张翁庙
奉贤17路B线,上行,4,江海加油站
奉贤17路B线,上行,5,南桥路航南公路
奉贤17路B线,上行,6,南桥路运河北路
奉贤17路B线,上行,7,南桥路运河路
奉贤17路B线,上行,8,南桥电影院
奉贤17路B线,上行,9,文化广场
奉贤17路B线,上行,10,南桥路南奉公路
奉贤17路B线,上行,11,江海路江府路
奉贤17路B线,上行,12,江海路环城南路
奉贤17路B线,上行,13,江海路江南路
奉贤17路B线,上行,14,江海南路南庄路
奉贤17路B线,上行,15,六墩5组
奉贤17路B线,上行,16,六墩4组
奉贤17路B线,上行,17,江海南路平庄公路
奉贤17路B线,上行,18,江海南路新塘路
奉贤17路B线,上行,19,如意小区
奉贤17路B线,上行,20,新塘路新粮路
奉贤17路B线,上行,21,沪杭公路新塘路
奉贤17路B线,上行,22,新寺
奉贤17路B线,上行,23,沪杭公路新林路
奉贤17路B线,上行,24,寺中路新林路
奉贤17路B线,上行,25,阳光家园
奉贤17路B线,上行,26,江海南路观工路
奉贤17路B线,上行,27,华亭村委会
奉贤17路B线,下行,1,公交奉浦站
奉贤17路B线,下行,2,奉浦大道地铁站
奉贤17路B线,下行,3,张翁庙
奉贤17路B线,下行,4,江海加油站
奉贤17路B线,下行,5,南桥路航南公路
奉贤17路B线,下行,6,南桥路运河北路
奉贤17路B线,下行,7,南桥路运河路
奉贤17路B线,下行,8,南桥电影院
奉贤17路B线,下行,9,文化广场
奉贤17路B线,下行,10,南桥路南奉公路
奉贤17路B线,下行,11,江海路江府路
奉贤17路B线,下行,12,江海路环城南路
奉贤17路B线,下行,13,江海路江南路
奉贤17路B线,下行,14,江海南路南庄路
奉贤17路B线,下行,15,六墩5组
奉贤17路B线,下行,16,六墩4组
奉贤17路B线,下行,17,江海南路平庄公路
奉贤17路B线,下行,18,江海南路百吉路
奉贤17路B线,下行,19,新塘路江海南路
奉贤17路B线,下行,20,如意小区
奉贤17路B线,下行,21,新塘路新粮路
奉贤17路B线,下行,22,沪杭公路新塘路
奉贤17路B线,下行,23,新寺
奉贤17路B线,下行,24,沪杭公路新林路
奉贤17路B线,下行,25,寺中路新林路
奉贤17路B线,下行,26,阳光家园
奉贤17路B线,下行,27,江海南路观工路
奉贤17路B线,下行,28,华亭村委会
奉贤18路,上行,1,南桥汽车站
奉贤18路,上行,2,跃进
奉贤18路,上行,3,南港路百富路
奉贤18路,上行,4,金海公路光建路
奉贤18路,上行,5,金海公路旗港路
奉贤18路,上行,6,金海公路平庄公路
奉贤18路,上行,7,金海馨苑西门
奉贤18路,上行,8,金海公路新林公路
奉贤18路,上行,9,金海公路兴裕路
奉贤18路,上行,10,海湾村委会
奉贤18路,上行,11,佳源广场
奉贤18路,上行,12,应用技术大学东门
奉贤18路,上行,13,海泉路奉炮公路
奉贤18路,上行,14,应用技术大学南门
奉贤18路,上行,15,海泉路海湾路
奉贤18路,上行,16,海湾路海思路
奉贤18路,上行,17,人民塘路海湾路
奉贤18路,上行,18,人民塘路兴农路
奉贤18路,上行,19,新港村委会
奉贤18路,上行,20,海湾行政服务中心
奉贤18路,上行,21,奉炮公路海马路
奉贤18路,上行,22,金汇塘路规划路
奉贤18路,上行,23,规划路
奉贤18路,上行,24,珊瑚湾小区
奉贤18路,上行,25,人民塘东路浦星公路
奉贤18路,上行,26,人民塘东路1号门
奉贤18路,上行,27,人民塘东路2号门
奉贤18路,上行,28,国防路
奉贤18路,下行,1,南桥汽车站
奉贤18路,下行,2,跃进
奉贤18路,下行,3,南港路百富路
奉贤18路,下行,4,金海公路万众路
奉贤18路,下行,5,金海公路光建路
奉贤18路,下行,6,金海公路旗港路
奉贤18路,下行,7,金海公路平庄公路
奉贤18路,下行,8,金海馨苑西门
奉贤18路,下行,9,金海公路新林公路
奉贤18路,下行,10,金海公路兴裕路
奉贤18路,下行,11,海湾村委会
奉贤18路,下行,12,佳源广场
奉贤18路,下行,13,应用技术大学东门
奉贤18路,下行,14,海泉路奉炮公路
奉贤18路,下行,15,应用技术大学南门
奉贤18路,下行,16,海泉路海湾路
奉贤18路,下行,17,海湾路海思路
奉贤18路,下行,18,人民塘路海湾路
奉贤18路,下行,19,人民塘路兴农路
奉贤18路,下行,20,新港村委会
奉贤18路,下行,21,海湾行政服务中心
奉贤18路,下行,22,奉炮公路海马路
奉贤18路,下行,23,金汇塘路规划路
奉贤18路,下行,24,规划路
奉贤18路,下行,25,珊瑚湾小区
奉贤18路,下行,26,人民塘东路浦星公路
奉贤18路,下行,27,人民塘东路1号门
奉贤18路,下行,28,人民塘东路2号门
奉贤18路,下行,29,国防路
奉贤19路,上行,1,公交奉浦站
奉贤19路,上行,2,博罗路丽南路
奉贤19路,上行,3,奉浦大道地铁站
奉贤19路,上行,4,张翁庙
奉贤19路,上行,5,江海加油站
奉贤19路,上行,6,航南公路陈桥路
奉贤19路,上行,7,航南公路环城东路
奉贤19路,上行,8,环城东路九华路
奉贤19路,上行,9,环城东路运河路
奉贤19路,上行,10,环城东路解放东路
奉贤19路,上行,11,环城东路南奉公路
奉贤19路,上行,12,环城东路育秀路
奉贤19路,上行,13,环城南路环城东路
奉贤19路,上行,14,奉贤体育中心
奉贤19路,上行,15,环城南路人民南路
奉贤19路,上行,16,环城南路江海路
奉贤19路,上行,17,环城南路菜场路
奉贤19路,上行,18,环城南路通阳路
奉贤19路,上行,19,环城南路环城西路
奉贤19路,上行,20,沪杭公路南庄路
奉贤19路,上行,21,江海14组
奉贤19路,上行,22,沪杭公路延安中心路
奉贤19路,上行,23,骑塘4组
奉贤19路,上行,24,沪杭公路新塘路
奉贤19路,上行,25,新寺
奉贤19路,上行,26,沪杭公路新林路
奉贤19路,上行,27,沪杭公路观工路
奉贤19路,上行,28,郊南10组
奉贤19路,上行,29,沪杭公路科工路
奉贤19路,上行,30,郊南
奉贤19路,上行,31,沪杭公路联业路
奉贤19路,上行,32,柘林
奉贤19路,上行,33,奉柘公路钦林南路
奉贤19路,上行,34,奉柘公路胡桥路
奉贤19路,上行,35,柘林5组
奉贤19路,上行,36,奉柘公路南海公路
奉贤19路,上行,37,华亭古海塘
奉贤19路,上行,38,海湾路奉柘公路
奉贤19路,上行,39,海泉路海湾路
奉贤19路,上行,40,应用技术大学南门
奉贤19路,上行,41,海泉路奉炮公路
奉贤19路,上行,42,上海师大奉贤校区东门
奉贤19路,上行,43,奉炮公路人民塘路
奉贤19路,上行,44,海湾行政服务中心
奉贤19路,上行,45,奉炮公路海马路
奉贤19路,上行,46,海马路奉炮公路
奉贤19路,上行,47,海马路海浪路
奉贤19路,上行,48,海湾路海马路
奉贤19路,上行,49,阳光海岸
奉贤19路,上行,50,海湾路金汇塘路
奉贤19路,上行,51,海湾
奉贤19路,下行,1,公交奉浦站
奉贤19路,下行,2,博罗路丽南路
奉贤19路,下行,3,奉浦大道地铁站
奉贤19路,下行,4,张翁庙
奉贤19路,下行,5,江海加油站
奉贤19路,下行,6,航南公路陈桥路
奉贤19路,下行,7,环城东路航南公路
奉贤19路,下行,8,环城东路九华路
奉贤19路,下行,9,环城东路运河路
奉贤19路,下行,10,环城东路解放东路
奉贤19路,下行,11,环城东路南奉公路
奉贤19路,下行,12,环城东路育秀路
奉贤19路,下行,13,环城南路环城东路
奉贤19路,下行,14,奉贤体育中心
奉贤19路,下行,15,环城南路人民南路
奉贤19路,下行,16,环城南路江海路
奉贤19路,下行,17,环城南路菜场路
奉贤19路,下行,18,环城南路通阳路
奉贤19路,下行,19,环城南路环城西路
奉贤19路,下行,20,沪杭公路环城南路
奉贤19路,下行,21,沪杭公路南庄路
奉贤19路,下行,22,江海14组
奉贤19路,下行,23,沪杭公路延安中心路
奉贤19路,下行,24,骑塘4组
奉贤19路,下行,25,沪杭公路新塘路
奉贤19路,下行,26,新寺
奉贤19路,下行,27,沪杭公路新林路
奉贤19路,下行,28,沪杭公路观工路
奉贤19路,下行,29,郊南10组
奉贤19路,下行,30,沪杭公路科工路
奉贤19路,下行,31,郊南
奉贤19路,下行,32,沪杭公路联业路
奉贤19路,下行,33,柘林
奉贤19路,下行,34,奉柘公路钦林南路
奉贤19路,下行,35,奉柘公路胡桥路
奉贤19路,下行,36,柘林5组
奉贤19路,下行,37,奉柘公路南海公路
奉贤19路,下行,38,华亭古海塘
奉贤19路,下行,39,海湾路奉柘公路
奉贤19路,下行,40,海泉路海湾路
奉贤19路,下行,41,应用技术大学南门
奉贤19路,下行,42,海泉路奉炮公路
奉贤19路,下行,43,上海师大奉贤校区东门
奉贤19路,下行,44,奉炮公路人民塘路
奉贤19路,下行,45,海湾行政服务中心
奉贤19路,下行,46,奉炮公路海马路
奉贤19路,下行,47,海马路奉炮公路
奉贤19路,下行,48,海马路海浪路
奉贤19路,下行,49,海马路海湾路
奉贤19路,下行,50,阳光海岸
奉贤19路,下行,51,海湾路金汇塘路
奉贤19路,下行,52,海湾
奉贤1路,上行,1,公交金钱公路站
奉贤1路,上行,2,金钱公路南奉公路
奉贤1路,上行,3,南奉公路定康路
奉贤1路,上行,4,南奉公路文耀路
奉贤1路,上行,5,南奉公路金海公路
奉贤1路,上行,6,庙泾
奉贤1路,上行,7,南方国际广场
奉贤1路,上行,8,南桥汽车站
奉贤1路,上行,9,曙光新苑
奉贤1路,上行,10,南奉公路环城东路
奉贤1路,上行,11,南奉公路古华路
奉贤1路,上行,12,南奉公路人民路
奉贤1路,上行,13,南奉公路南桥路
奉贤1路,上行,14,南亭公路南星路
奉贤1路,上行,15,南亭公路菜场路
奉贤1路,上行,16,南亭公路秀龙桥
奉贤1路,上行,17,南亭公路营房路
奉贤1路,上行,18,南亭公路秀南路
奉贤1路,上行,19,大润发超市
奉贤1路,上行,20,阳光学校
奉贤1路,上行,21,浦江长途站
奉贤1路,上行,22,交通学校
奉贤1路,上行,23,沪杭公路解放西路
奉贤1路,上行,24,沪杭公路华园路
奉贤1路,上行,25,沪杭公路沪发路
奉贤1路,上行,26,沪杭公路航南公路
奉贤1路,上行,27,航南公路灵更路
奉贤1路,上行,28,航南公路地灵路
奉贤1路,上行,29,航南公路浦卫公路
奉贤1路,下行,1,公交金钱公路站
奉贤1路,下行,2,南奉公路金钱公路
奉贤1路,下行,3,南奉公路定康路
奉贤1路,下行,4,南奉公路文耀路
奉贤1路,下行,5,南奉公路金海公路
奉贤1路,下行,6,南方国际广场
奉贤1路,下行,7,南桥汽车站
奉贤1路,下行,8,曙光新苑
奉贤1路,下行,9,南奉公路环城东路
奉贤1路,下行,10,南奉公路古华路
奉贤1路,下行,11,南奉公路人民路
奉贤1路,下行,12,南奉公路南桥路
奉贤1路,下行,13,南亭公路南星路
奉贤1路,下行,14,南亭公路菜场路
奉贤1路,下行,15,南亭公路营房路
奉贤1路,下行,16,南亭公路秀南路
奉贤1路,下行,17,大润发超市
奉贤1路,下行,18,阳光学校
奉贤1路,下行,19,浦江长途站
奉贤1路,下行,20,交通学校
奉贤1路,下行,21,沪杭公路解放西路
奉贤1路,下行,22,沪杭公路华园路
奉贤1路,下行,23,沪杭公路沪发路
奉贤1路,下行,24,航南公路沪杭公路
奉贤1路,下行,25,航南公路灵更路
奉贤1路,下行,26,航南公路浦卫公路
奉贤21路,上行,1,南桥汽车站
奉贤21路,上行,2,远东路解放东路
奉贤21路,上行,3,解放东路奉秀路
奉贤21路,上行,4,解放东路望园南路
奉贤21路,上行,5,德丰路泽园路
奉贤21路,上行,6,德丰路楚园路
奉贤21路,上行,7,德丰路金海公路
奉贤21路,上行,8,金海湖地铁站
奉贤21路,上行,9,大庆桥西
奉贤21路,上行,10,大庆桥东
奉贤21路,上行,11,湖堤路湖畔路
奉贤21路,上行,12,金大公路金钱公路
奉贤21路,上行,13,金大公路贤浦路
奉贤21路,上行,14,贤浦路农民街
奉贤21路,上行,15,贤浦路文明东街
奉贤21路,上行,16,万顺路文明东街
奉贤21路,上行,17,万顺路沿港河路
奉贤21路,上行,18,万顺路南行路
奉贤21路,上行,19,南行兴苑
奉贤21路,上行,20,万顺路南行港路
奉贤21路,上行,21,北行路
奉贤21路,下行,1,南桥汽车站
奉贤21路,下行,2,远东路解放东路
