StopName,Routes...
长江西路纪蕰路,宝山35路
长江西路通河新村,849路,883路
长江西路通河路,宝山17路,172路,95路,宝山35路,726路,728路
长江西路长临路,812路,宝山35路
长江西路长江南路,552路
长江路三转炉,159路
长江路华浜新村,160路,159路
长江路吴淞煤气厂,552路,159路
长江路夏兰路,1121路
长江路爱国路,812路
长江路盐大路,1121路
长江路秋荷路,1121路
长江路长东路,1121路
长江路长江南路,322路,159路,728路,552路,宝山36路,302路,726路,52路
长沙路北京西路,15路,19路,64路,316路
长治路闵行路,868路,934路,37路
长浜,宝山23路,宝山16路,963路
长浜3组,452路,庄行2线
长浜村,1650路,松江71路
长浜路张泾路,松江57路
长浜路松金公路,松江72路
长海医院,842路,538路,942路,61路,329路,854路,537路
长海路黑山路,842路,187路,538路,942路,61路,90路,329路,854路,537路
长清北路国展路,陆家嘴旅游环线（世博公园定班）,1118路,1049路,83路,滨江2路
长清北路枢纽站,83路,浦东98路,1118路,1049路
长清路三林路,576路,873路,174路,338路,978路,810路,456路,浦东37路
长清路上浦路,163路,761路,873路,810路,浦东37路
长清路凌兆新村,浦东37路
长清路凌兆路,163路,174路,338路,873路,986路,978路,810路
长清路华夏西路,761路,810路,浦东37路
长清路德州路,604路,454路
长清路成山路,781路,1131路,761路,浦东97路
长清路昌里路,隧道夜宵一线,781路,454路,761路,871路
长清路杨南路,163路
长清路杨新路,787路,1007路
长清路永泰路,456路
长清路海阳路,163路,1115路,761路,782路,浦东37路
长清路耀华路,781路
长生村,南海二线,南海线
长白山路菊太路,1605路,1604路
长白路图们路,22路
长白路图门路,6路
长白路敦化路,6路,22路
长石路三号公路,松江23路
长石路塔闵路,1849路
长石路甘德路,松江23路
长石路长塔路,松江23路
长石路闵塔公路,松江23路
长美路(长元居委会),孙桥1路
长美路横沔江路,孙桥1路
长航锚地,90路,726路
长虹路潘沪路,宝山31路,宝山18路,宝山86路
长虹路飞达路,宝山18路,宝山86路
长逸路淞肇路,552路,713路,160路,52路,751路
长逸路淞良路,552路,713路,160路,52路,751路
长阳路临青路,934路,22路
长阳路兰州路,868路,934路,申川专线,137路,22路,843路
长阳路内江路,22路
长阳路军工路,812路
长阳路大连路,868路,934路,申川专线,137路,22路
长阳路宁武路,868路,934路,22路
长阳路怀德路,934路
长阳路江浦路,868路,137路,22路
长阳路爱国路,103路
长阳路许昌路,868路,申川专线,137路,22路
长阳路辽阳路,934路,22路
长阳路黄兴路,843路,868路,934路,申川专线,22路
长风公园,876路,846路,766路,44路,858路,94路,754路,1227路,856路,67路,837路,765路,216路,947路
长风公园二号门（枣阳路）,1227路
问涵路杜厍路,松江70路
问涵路沈家公路,松江70路
闵塔公路三新公路,松江23路,松江80路,松江79路
闵塔公路东三路,松江23路,松江79路
闵塔公路南村路,松江23路,松江80路,松江79路
闵塔公路塔汇公路,松江35路区间
闵塔公路强家浜路,松江23路,松江35路区间
闵塔公路松卫北路,松江39路区间
闵塔公路荣福路,松江39路区间
闵塔公路辰塔路,松江35路区间
闵塔公路黄塔路,松江39路区间
闵塔公路（恬润新苑）,松江35路区间
闵家宅,六灶2路
闵瑞璐三鲁公路,806路
闵瑞璐汇驰路,806路
闵瑞璐江航路,806路
闵瑞璐邵楼路,806路
闵瑞路,奉浦快线
闵瑞路三鲁公路,浦江6路
闵瑞路召楼路,浦江2路
闵瑞路汇驰路,浦江11路,浦江15路
闵瑞路浦星公路,浦江6路
闵瑞路联合村2组,浦江6路
闵申路,松江53路
闵申路茜浦路,1817路
闵行,958路,徐闵线,徐闵夜宵专线,闵行16路,闵东线,881路,闵吴线
闵行体育公园,闵行33路,753路,173路,763路
闵行西站,881路
闵行路长治路,22路
闵驰一路三鲁河,浦江9路B线
闵驰一路召楼路,788路
闵驰一路汇驰路,浦江9路B线
闸北公园,322路,312路,40路,849路,95路,210路,46路,944路
闸北电厂,813路,90路,726路
闸殷路军工路,147路,1228路,522路,90路,726路
闸殷路军工路（闸殷停车场）,522路
闸殷路军工路（闸殷路停车场),522路
闸殷路政悦路,1253路
闸殷路殷行路,1201路,1228路,61路,90路,726路
闸殷路殷高东路,1253路
闸殷路民庆路,1253路
闸航公路林海公路,788路
闸航公路航达路,788路
闸航路三鲁公路,788路,浦江19路
闸航路三鲁路,浦江7路
闸航路公汇东路二组,788路
闸航路卫生中心,浦江7路
闸航路召泰路,浦江19路,788路
闸航路永建路,浦江3路
闸航路汇北路,788路
闸航路汇红路,788路
闸航路汇雄路,772路,浦江2路,闵行20路
闸航路西环路,772路,浦江2路,闵行20路
闸西村,堡七线
闻六路新浜路,188路
闻喜路共和新路,745路,862路
闻喜路岭南路,745路,04线
闻喜路平顺路,04线,951路
闻喜路曲沃路,745路
闻喜路阳曲路,206路,833路
闻喜路阳泉路,833路
闻居西路普新路,浦东93路
闻居西路闻六路,浦东93路
阁游路浦泰路,朱家角1路
阁游路珠溪路,朱家角1路
阁游路马家桥路,朱家角1路
阜康西路静普路,嘉定108路
阮家埭,廊下5路
阮巷,金漕线
阳光四季苑,奉贤5路
阳光学校,奉贤2路,奉贤12路,奉贤1路
阳光家园,柘林2线,奉贤17路B线
阳光海岸,奉贤19路,奉贤29路
阳城路原平路,1209路,909路,845路,959路
阳城路沪太支路,1209路,909路,878路
阳城路高平路,1209路
阳曲路一二八纪念路,宝山17路,551路,118路
阳曲路临汾路,206路,172路,812路,118路,597路,745路,912路,134路,749路,04线
阳曲路保德路,527路,812路,118路,597路,134路,749路,46路,04线
阳曲路共康东路,551路
阳曲路场中路,745路,118路,850路,812路,597路,912路,749路
阳曲路景凤路,551路
阳潮泾桥,嘉定54路,892路
阳达路山丰路,1686路
阳达路山德路,1686路
阿克苏路双丁路,嘉定18路
阿克苏路宝塔路,嘉定18路
阿克苏路白银路,嘉定18路,嘉定9路,嘉定4路
阿克苏路高台路,嘉定4路,嘉定9路
陆合浜,松江72路
陆宝山路九川泾路,松江97路
陆宝山路勋业东路,松江97路
陆宝山路米筛浜路,895路,松江97路
陆家,886路
陆家嘴,961路,583路,985路,870路
陆家嘴东路浦东南路,455路
陆家嘴地铁站,779路,陆家嘴金融城4路,774路,798路,85路,992路,313路,985路,81路
陆家嘴环路世纪大道,陆家嘴金融城2路
陆家嘴环路东园路,陆家嘴金融城1路
陆家嘴环路东泰路,陆家嘴金融城3路,870路
陆家嘴环路丰和路,陆家嘴旅游环线（世博公园定班）,939路,陆家嘴金融城1路,陆家嘴旅游环线,陆家嘴金融城3路,314路,82路,浦东62路
陆家嘴环路名商路,961路,583路,陆家嘴金融城3路,939路,陆家嘴金融城1路,浦东100路,870路,浦东62路
陆家嘴环路浦城路,961路
陆家嘴环路花园石桥路,陆家嘴金融城1路
陆家嘴环路银城中路,961路,陆家嘴金融城3路
陆家嘴西路滨江大道,82路,314路,浦东100路
陆家圈路李家湾路,松江55路
陆家圈路长兴东路,松江55路
陆家堰,91路
陆家宅,宝山12路,1603路,陆安线（高速）B,宝山21路,172路,宝山6路,陆安线（高速）,宝山95路,外高桥1路,周康4路,宝山91路,宝山92路,宝山14路
陆家巷路众百南路,嘉定103路
陆家巷路桂园别墅,嘉定103路
陆家巷路翔方公路,嘉定103路
陆家桥,金漕线,宝山10路,宝山6路,宝山18路,宝山91路,金汇1线,宝山14路
陆家泾桥,嘉定60路
陆家浜路大兴街,955路,730路,915路,782路,985路,43路,218路,大桥一线
陆家浜路海潮路,89路,43路,64路
陆家浜路跨龙路,955路,730路,徐川专线,840路,782路,985路,64路,大桥一线
陆家浜陆大兴街,303路
陆家浜陆跨龙路,303路
陆楼,浦东30路
陆泾河桥,廊下3路
陆瓦路申江南路,周康5路
陆翔路宝安公路,宝山29路,宝山50路,宝山38路
陆翔路月罗公路,1606路,宝山82路
陆翔路杨南路,宝山50路
陆翔路沪联路,宝山33路,宝山55路,1610路,宝山82路
陆翔路潘广路,宝山38路,宝山50路
陆翔路美丹路,宝山57路
陆翔路美安路,宝山92路,宝山50路,宝山57路
陆翔路美文路,宝山92路,宝山50路,宝山57路
陆翔路菊太路,528路,宝山38路,宝山50路
陆翔路菊联路,1605路,宝山38路,宝山3路,宝山29路,宝山50路
陆翔路鄱阳湖路,宝山50路
陆翔路镜泊湖路,1605路,1604路,宝山38路,宝山3路,527路,宝山29路,345路,宝山50路
陆翔路黄海路,宝山38路,宝山82路,1610路,宝山50路
陆角庙,南海二线,南海线
陇南路华翔路,嘉定129路
陈功路罗宁路,宝山18路
陈功路长虹路,宝山18路
陈南六队,崇明乡村1路
陈南地道,崇明乡村1路
陈坊桥,松青线,199路
陈宝路丰饶东路,嘉定106路
陈宝路宝安公路,嘉定106路
陈宝路横仓公路,嘉定106路,嘉定58路
陈家宅,崇明乡村2路,外高桥1路,1101路,嘉定107路,嘉定107路B线,南堡二线,崇明乡村2路（区间）
陈家山路霍城路,嘉定66路
陈家镇,堡陈专线,崇明东滩6路,崇明东滩6路（区间）,南裕专线,崇明东滩1路,崇明东滩5路,崇明东滩3路,崇明乡村1路,崇明东滩2路（区间）,崇明东滩4路,崇明东滩2路
陈家镇(长江大桥),堡陈中线,崇明东滩3路,申崇二线区间,崇明东滩2路（区间）,陈凤线
陈家镇小学,崇明东滩6路,崇明东滩6路（区间）,崇明东滩1路,崇明东滩5路,崇明东滩3路,崇明东滩2路（区间）,崇明东滩4路,崇明东滩2路
陈家镇水厂,崇明东滩2路（区间）,崇明东滩2路
陈家镇社区卫生服务中心,崇明东滩3路
陈家镇粮站,崇明乡村1路,崇明东滩2路（区间）,崇明东滩2路
陈家镇（长江大桥）,堡陈专线,堡陈北线,申崇一线,崇明东滩6路（区间）,崇明东滩6路,南裕专线,崇明东滩1路,崇明东滩5路,申崇二线,崇明东滩2路
陈川路沪太公路,宝山31路
陈彷公路北滧公路,堡陈专线,崇明乡村1路
陈思桥,190路,74路,121路
陈春东路莲溪路,北蔡2路
陈春路下南路,北蔡2路,1025路
陈春路博华路,929路,北蔡2路,1025路,792路
陈春路新育路,1813路,松江50路
陈春路沪南路,929路,792路,北蔡2路
陈春路锦绣路,北蔡2路
陈村村,嘉定106路
陈桥路东方美谷大道,奉贤36路
陈桥路公谊路,奉贤36路
陈桥路同谊路,奉贤36路
陈桥路环城北路,奉贤36路
陈泾桥,嘉定61路,嘉定57路,嘉定55路
陈泾路泗砖公路,松江47路
陈泾路高技路,松江47路
陈海公路三华路,南牛线（区间）,南牛线
陈湾,奉贤42路,奉贤15路
陈湾小区东门,奉贤36路
陈湾村,莘南专线
陈章路傅家厍村,重固2路
陈翔公路德园路,嘉定135路,嘉定133路,嘉定115路
陈翔公路芳礼路,嘉定118路,嘉定135路,嘉定115路
陈行,177路,885路,宝山6路,宝山31路,宝山18路,宝山86路
陈行公路三鲁公路,浦江10路,闵行20路,浦江12路
陈行公路塘口渡口,796路
陈行公路建中路,浦江12路
陈行公路水闸路,796路
陈行公路浦星公路,浦江10路,浦江12路,闵行20路
陈行公路浦申路,闵行43路,浦江5路
陈行公路浦秀路,闵行43路,浦江4路
陈行公路浦锦路,闵行43路,浦江4路,浦江5路
陈行公路苏召路,浦江10路
陈行路,177路
陈行路西瞿,177路
陈西三队,崇明乡村1路
陕西北路北京西路,104路,206路,24路,304路,23路
陕西北路南京西路,738路,41路,104路,301路,24路,304路,23路
陕西北路安远路,24路,304路,36路
陕西北路宜昌路,24路,304路,138路
陕西北路延安中路,24路
陕西北路新闸路,24路,304路,23路
陕西北路普陀路,24路,304路
陕西北路海防路,24路,304路,36路
陕西南路延安中路,41路,104路,301路,304路
陕西南路建国西路,146路,41路,301路,17路,96路,786路
陕西南路永嘉路,146路,41路,104路,301路,955路,24路,304路,864路,786路
陕西南路淮海中路,41路,146路,104路,301路,24路,304路
陪昆路中连路,881路
陪昆路中青路,881路
陶宅13组,青村2线
陶宅1组,青村2线
陶宅2组,青村2线
陶宅8组,沪塘专线,青村2线
陶家宅,宝山82路,青村2线,浦东76路
陶家村公路（陶家村）,松江79路
陶干路吉业路,松江91路
陶干路成业路,松江91路
陶干路明业路,松江91路
陶干路泗陈公路,松江91路
陶桥路沪南公路,南园1路
隆安东路卫阳南路,金山1路,金山2路,朱钱卫线,山阳2路,枫戚快线
隆安东路同凯路,山阳2路
隆安东路杭州湾大道,朱钱卫线,山阳2路,枫戚快线
隆安路,上石线
隆安路戚家墩路,枫戚快线
隆安路戚家墩路（上师大二附中）,山阳2路
隆安路杭州湾大道,金山1路,金山2路,金山5路
隆安路梅州街,朱钱卫线,山阳2路,金山3路
隆安路沪杭公路,朱钱卫线,山阳2路,金山3路
隆安路蒙山路,金山1路,朱钱卫线,山阳2路,金山5路,枫戚快线
隆昌路周家嘴路,934路,813路,577路,大桥五线,28路
隆昌路平凉路,868路,813路,577路,28路
隆昌路控江路,868路,934路,813路,577路,大桥五线,28路
隆昌路杨树浦路,813路,577路,28路
隆昌路长阳路,934路,813路,577路,28路
隆昌路靖宇中路,813路
随塘公路,外高桥1路
随塘公路凌海路,外高桥1路
随塘公路曹家浜路,外高桥1路
随塘河路,上石线
随塘河路四海路,海湾3线
随塘河路奉苗公路,海湾3线
随塘河路洪朱公路,海湾3线,奉城3线
随塘河路瓦洪公路,奉城3线
雄芯路东大公路,书院2路
雄芯路新府路,书院2路
雅乐路繁兴路,189路
雅翔路车站,嘉定135路,嘉定115路
雅翔路陈翔公路,嘉定118路
集宁路宁沈路,宝山18路,宝山6路
集宁路沪太公路,890路
集宁路罗宁路,宝山6路,宝山18路,890路
集贤路罗新路,宝山81路
雪南路书院港路,1064路
雪家桥路亭场路,松江44路
雪家桥路站,松江44路
雪家桥路闵松公路,松江44路
雪松路武威路,323路,117路,742路,828路,838路,859路,750路
雪松路武威路（上行单向）,1230路（桃浦便民巴士）
雪松路绿杨路,859路
雪松路银杏路,859路
雪柳路,临港中运量3号线
雪绒花路云皓路,申港1路
雪绒花路夏栎路,1135路
雪莲路莲南路,1132路
雪野路上南路,1131路,314路,860路,454路
雪野路华丰路,1049路,1118路
雪野路沂南路,1048路,1049路,1118路
零陵路东安路,733路,932路
零陵路双峰北路,徐闵夜宵专线,178路,89路
零陵路大木桥路,932路
霍城路沪宜公路,1851路,嘉定66路
霍城路胜竹西路,嘉定61路,嘉定66路,嘉定22路
霍城路陈家山路,嘉定66路
霍山路舟山路,22路
霜竹公路城北路,嘉定7路
霜竹公路新甸路,嘉定51路,嘉定105路
